geometry,tile,label,year,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127
POINT (-61.24959 -9.894943),C51L34,CORTE SELETIVO,2024,1.6820642,-1.3852293,1.137867,0.34630734,0.8905046,-0.098944955,-0.54419726,-1.3357569,0.19788991,5.0461926,-0.79155964,-0.54419726,-1.7315367,-4.056743,0.98944956,-1.2862844,-3.2651834,3.4630735,-2.6715138,2.8694036,-0.4452523,2.3746789,1.5831193,-1.7810092,4.007271,0.79155964,-4.7988305,0.79155964,2.8694036,1.5831193,1.8799541,-3.5620184,-0.39577982,-0.5936697,1.9294267,0.98944956,3.017821,-2.6220412,1.1873394,-0.79155964,-1.137867,-6.0851145,1.8799541,1.6820642,2.4241514,-2.0283716,-0.49472478,0.8410321,0.39577982,-1.6325917,0.8905046,4.4525228,-1.0883945,1.5336468,3.413601,-3.116766,-1.5336468,-2.2262614,4.7988305,-0.39577982,-1.6820642,0.8905046,1.8304816,2.9188762,1.4841744,2.8694036,1.9294267,2.6715138,1.4841744,1.4841744,0.54419726,0.8410321,1.9788991,-1.7315367,-2.9188762,0.49472478,3.2651834,2.0778441,0.5936697,-3.116766,-2.8199313,-2.7704587,-6.2830048,-2.275734,0.54419726,-1.3357569,3.7104359,-1.8304816,-1.6820642,-0.79155964,-1.3357569,-0.79155964,1.5831193,-0.79155964,0.8410321,1.7810092,-3.7599082,2.0283716,6.1840596,-1.5336468,-2.572569,-3.413601,-0.5936697,-2.6715138,1.9294267,2.4736238,1.9294267,-1.0883945,4.3041058,0.7420872,0.8410321,-0.8410321,0.098944955,-0.14841743,1.4347018,0.049472477,-3.116766,2.8694036,-4.9472475,-4.6998854,0.5936697,-2.0778441,-5.5409174,4.3041058,-4.60094,-1.4347018,0.0,0.54419726
POINT (-61.236269 -9.894126),C51L34,CORTE SELETIVO,2024,1.7592826,-1.1887045,1.9970235,2.7577944,2.662698,-1.4739935,-2.6151497,0.57057816,1.1411563,2.9004388,-0.04754818,-0.76077086,-1.2362527,-3.8038542,3.7563062,-0.19019271,-5.9435225,3.6612098,-4.754818,2.424957,1.2362527,2.2347643,1.6166381,-2.5676017,2.5676017,-0.57057816,-4.1366916,2.947987,3.0906317,0.76077086,1.3788972,-2.377409,-3.4710171,-0.8558672,2.7577944,-0.95096356,2.377409,-1.331349,1.8543789,-2.947987,0.09509636,-4.18424,1.7592826,3.0906317,2.4725053,-1.7592826,0.09509636,1.0936081,2.139668,-2.09212,-1.3788972,5.420492,-0.7132227,2.9955351,1.7117344,-0.57057816,-2.5676017,-3.2808244,5.1352034,0.04754818,0.8558672,-0.47548178,2.1872163,2.0445716,3.3759208,1.6641862,2.2347643,0.76077086,2.1872163,1.0936081,0.23774089,0.7132227,4.8023663,-0.14264454,0.7132227,-0.57057816,-0.57057816,2.7577944,1.4739935,-1.1411563,-2.424957,-4.2317877,-4.7072697,-4.1366916,2.0445716,-2.4725053,4.4219804,0.14264454,-0.19019271,-1.2362527,-1.6641862,-0.19019271,0.6656745,-3.5185652,-0.19019271,0.4279336,-3.3759208,1.8068308,6.0386186,-0.23774089,-3.2808244,-1.04606,-2.0445716,-1.3788972,0.61812633,3.6136615,3.2332761,0.99851173,4.1366916,0.09509636,1.331349,3.2808244,2.710246,-0.9034154,0.23774089,-1.6166381,-2.7577944,3.2808244,-4.754818,-3.3283725,-0.33283725,-2.9004388,-4.7072697,4.4695287,-3.4234688,1.2838008,0.47548178,0.61812633
POINT (-61.246269 -9.892793),C51L34,CORTE SELETIVO,2024,4.601766,-2.9125102,0.34950122,3.0290105,0.75725263,0.40775144,0.93200326,-1.8057563,0.75725263,4.252265,-0.34950122,-2.0970073,-3.203761,-1.7475061,-0.93200326,-2.038757,-4.1357646,2.5047588,-3.9610138,2.9707603,1.689256,2.6795094,0.64075226,-2.038757,4.834767,2.6212592,-3.0290105,1.8640065,0.46600163,-0.058250204,0.69900244,-1.6310058,-1.3397547,-1.8057563,-0.93200326,2.9707603,3.7862632,-3.9027636,4.3687654,-0.11650041,1.0485036,-7.3977757,2.0970073,-0.11650041,-0.8155029,-1.4562551,3.2620115,-0.75725263,1.8057563,-5.3007684,2.330008,1.3397547,-0.99025345,1.3980049,1.689256,-0.582502,-5.3007684,-0.17475061,7.164775,1.689256,0.8155029,1.8640065,1.8057563,2.7377596,1.6310058,3.8445134,4.601766,1.7475061,1.2815045,1.9805069,0.34950122,-0.11650041,2.9707603,-2.330008,-1.5727555,-0.5242518,1.3397547,-0.40775144,2.038757,-2.038757,-2.1552575,-3.8445134,-3.5532625,-3.0872607,-0.93200326,-2.5047588,1.5145053,-0.11650041,0.5242518,-0.5242518,-2.038757,-2.3882585,0.34950122,-0.34950122,3.0290105,1.0485036,-2.1552575,3.9610138,6.6405234,1.165004,-4.1357646,-0.17475061,0.17475061,-0.5242518,1.8640065,2.7377596,1.4562551,-0.99025345,2.6795094,-0.34950122,-0.40775144,-0.8737531,-1.165004,-0.40775144,3.203761,-0.69900244,-4.3687654,0.75725263,-3.4950123,-4.019264,-1.3397547,-2.9125102,-4.8930173,5.3007684,-2.2717578,-0.23300081,2.2717578,0.99025345
POINT (-61.246026 -9.89238),C51L34,CORTE SELETIVO,2024,4.829818,-1.7105604,1.7105604,1.3583862,0.65403783,-1.2074544,-1.7105604,-1.6099392,1.006212,4.024848,2.9180148,-1.509318,-1.4590074,-1.3583862,-0.2012424,-1.509318,-3.8739161,3.9745374,-3.8739161,3.270189,1.4590074,1.4086968,1.2074544,-2.4652195,5.2323027,1.5596286,-3.3204997,3.2198784,1.760871,0.1006212,-0.65403783,-1.760871,-2.5658407,-0.9559014,-0.90559083,1.0565226,1.5596286,-4.779507,2.3645983,-0.90559083,1.4086968,-6.3894463,2.666462,-0.7043484,2.51553,-1.3080757,3.4714315,-0.754659,0.0,-3.9242268,0.90559083,1.5596286,-1.3080757,2.0627346,1.4086968,-0.90559083,-5.181992,0.3018636,4.930439,2.1130452,-0.7043484,0.8049696,2.263977,3.270189,1.3080757,3.4714315,4.0751586,2.5658407,2.7167723,2.012424,-0.4024848,-1.509318,3.9745374,-1.9621134,-0.251553,-3.3708103,1.257765,1.3583862,3.018636,-1.4086968,-3.0689466,-2.666462,-4.3770223,-1.509318,1.006212,-1.6099392,-0.251553,-0.754659,0.7043484,-0.2012424,-3.270189,-0.5534166,0.45279542,-0.9559014,2.5658407,1.1068332,-1.4086968,4.0751586,4.9807496,2.9180148,-2.0627346,0.9559014,-0.754659,1.006212,0.6037272,2.3645983,0.1006212,-0.65403783,2.5658407,0.0,1.509318,-0.3018636,1.9621134,0.2012424,2.51553,-0.1006212,-3.8236055,2.767083,-4.427333,-3.8739161,0.0503106,-3.0689466,-4.4776435,3.1695678,-2.8173935,0.3521742,2.9683254,0.1509318
POINT (-61.228208 -9.889555),C51L34,CORTE SELETIVO,2024,3.6313095,-0.49743965,2.0892465,2.2882223,-1.6415509,0.39795172,-1.5420629,1.9897586,-0.2984638,2.4374542,0.8456474,0.0,-2.2882223,-4.178493,-0.1492319,-0.69641554,-2.9348938,2.9348938,-1.9897586,2.9348938,1.3430871,1.8405267,2.6861742,-0.79590344,4.9743967,1.5420629,-2.2384784,6.1682515,0.44769567,1.5918069,1.1441112,-1.2435992,-2.1887345,1.5918069,-0.94513535,-0.49743965,2.6364303,-4.8749084,-0.49743965,-3.13387,0.7461595,-5.2728605,1.8902707,1.9400146,-0.2984638,0.89539135,0.79590344,-1.8902707,2.2384784,-4.029261,0.9948793,1.9400146,-0.64667153,1.5918069,1.8902707,2.6861742,-3.0841258,-0.9948793,6.3174834,0.19897586,0.049743965,-0.79590344,3.0841258,5.3723483,-0.9948793,1.1938552,2.9348938,3.8302853,3.3825896,1.2435992,0.54718363,0.049743965,3.4820776,-1.7907827,-0.69641554,-0.89539135,1.1441112,1.2435992,4.178493,0.5969276,-3.5318215,-3.4820776,-4.8749084,-0.89539135,1.8405267,-0.69641554,-1.442575,-2.1389904,1.1441112,1.0446233,-2.1389904,-1.9400146,1.8902707,0.24871983,3.13387,0.7461595,-1.2933431,1.8405267,5.720556,2.5369422,-1.1938552,0.5969276,-0.7461595,-0.9948793,-1.1938552,2.4374542,0.34820777,0.049743965,2.9348938,0.69641554,1.0446233,-0.9948793,2.0395026,-1.2933431,4.377469,-1.5420629,-2.1389904,3.9795172,-4.029261,-4.327725,-1.0943673,-4.327725,-5.969276,3.9795172,-4.7256765,-0.2984638,2.2384784,-0.19897586
POINT (-61.228383 -9.88924),C51L34,CORTE SELETIVO,2024,0.1125987,0.2251974,2.083076,1.5200825,1.1822864,-0.5629935,-1.7452799,1.4637831,1.0696877,2.251974,-0.05629935,-3.0964644,-1.5763818,-4.278751,3.8283558,-0.50669414,-3.8283558,4.4476485,-2.7586682,0.7881909,0.5629935,3.8283558,0.8444903,-1.5763818,2.5334709,-0.05629935,-6.0240307,1.8015792,2.5334709,1.7452799,1.6889806,-0.95708895,-2.3082733,-0.3377961,3.1527636,-1.3511844,3.4905598,-2.4771714,-0.1125987,-2.251974,-0.2251974,-3.6031585,0.8444903,2.7586682,3.040165,-2.3082733,-1.6326811,0.4503948,2.5334709,-4.053553,0.1125987,4.6165466,1.3511844,4.109853,3.4342604,-1.8578786,-1.2385857,-2.8712668,4.6728463,0.50669414,0.28149676,0.16889805,3.4905598,1.9141779,3.040165,1.7452799,1.3511844,3.0964644,4.33505,0.5629935,0.7318916,1.0696877,3.4342604,-0.16889805,-0.7881909,0.0,1.1822864,3.3216617,0.3377961,-2.0267766,-0.6755922,-3.659458,-4.053553,-4.33505,1.0133883,-2.7023687,4.166152,-1.2385857,0.8444903,-3.6031585,-1.8015792,-0.16889805,1.6326811,-2.7023687,-0.7881909,-0.61929286,-3.8283558,0.16889805,7.1500177,0.3377961,-2.4771714,-1.8578786,-3.4342604,-4.7291455,-1.0696877,3.0964644,0.39409545,1.5763818,4.053553,0.9007896,0.6755922,1.3511844,0.95708895,-0.8444903,0.05629935,-0.50669414,-1.125987,2.3645728,-4.7291455,-4.7291455,-0.95708895,-2.3082733,-5.292139,6.192929,-3.7720566,1.5200825,1.4074838,2.4771714
POINT (-61.221803 -9.870703),C51L34,CORTE SELETIVO,2024,3.5366335,-0.8420556,1.5718372,1.7963853,1.6841112,1.347289,-0.7859186,1.1788778,2.526167,5.2207446,-0.95432967,0.44909632,-2.694578,-2.3016186,0.61750746,-0.2806852,-4.098004,3.0314002,-3.2559483,2.4138927,-0.22454816,2.0770705,0.5613704,-2.0209334,5.1646075,-0.22454816,-4.098004,2.3577557,0.3929593,1.6279742,2.3016186,-3.3682225,-1.0104667,-0.3929593,2.694578,-0.3929593,3.1436744,-2.526167,1.459563,-1.0666038,-0.3929593,-3.5927706,0.95432967,3.4804964,1.6279742,-1.347289,0.7297815,0.3929593,0.61750746,-3.4243596,0.05613704,4.4348264,0.50523335,1.5718372,2.806852,-2.1893446,-2.6384408,-2.806852,5.445293,0.2806852,2.0209334,-0.11227408,2.1893446,4.041867,1.6841112,4.490963,1.9647964,2.1893446,1.9647964,-0.61750746,0.95432967,0.3929593,2.526167,-1.2350149,-1.9647964,0.33682224,2.2454815,1.2350149,0.61750746,-3.5927706,-3.98573,-2.4700298,-6.848719,-3.1436744,0.8420556,-1.2911519,3.0314002,-1.2350149,-0.95432967,-1.2350149,-2.3016186,-1.347289,-0.7859186,-0.7297815,0.89819264,0.2806852,-2.862989,2.2454815,5.445293,-0.8420556,-3.0875373,-2.750715,-2.806852,-2.3577557,1.9647964,2.3016186,1.5157001,-1.2350149,4.041867,-0.22454816,0.3929593,-0.05613704,-0.95432967,0.05613704,2.919126,-1.0666038,-2.975263,2.750715,-4.8839226,-5.894389,0.22454816,-3.7611816,-7.129404,6.3434854,-4.4348264,-0.95432967,0.6736445,0.05613704
POINT (-61.221519 -9.866251),C51L34,CORTE SELETIVO,2024,4.0315394,-2.4914007,2.76319,0.9059639,0.2717892,-0.6794729,-0.86066574,-1.8119278,0.63417476,4.167434,1.0871568,-1.7213315,-2.2649097,-1.4042441,0.0,-0.9059639,-4.575118,4.2127323,-2.536699,2.8084881,0.09059639,1.9931207,1.3136477,-3.034979,5.481082,0.86066574,-2.9443827,3.5332594,1.4042441,0.0,1.5854368,-2.536699,-2.310208,-0.36238557,0.22649097,0.63417476,3.9862413,-4.6657143,2.083717,-1.0418586,1.630735,-5.6169763,1.9478225,1.1324549,1.1777531,-1.7213315,1.4948405,-1.4948405,0.2717892,-3.216172,1.0418586,1.5854368,0.0,0.18119279,0.6794729,-1.6760333,-4.1221356,-0.6794729,5.52638,1.3589458,0.72477114,0.9059639,1.857226,4.0315394,2.536699,2.083717,3.26147,2.7178917,2.8537865,1.8119278,0.9059639,-0.8153675,2.9443827,-2.8990846,-0.58887655,-2.5819972,1.3136477,0.40768376,2.4914007,-1.857226,-2.310208,-3.0802774,-5.3904853,-1.6760333,0.58887655,-1.1324549,0.5435784,-0.72477114,-0.045298196,-0.63417476,-1.5401387,-1.0871568,0.045298196,-1.2230513,2.083717,1.0871568,-3.0802774,3.1255755,5.481082,1.0418586,-1.9931207,0.40768376,-0.5435784,-0.58887655,1.5854368,3.940943,0.36238557,0.63417476,2.2196116,-0.09059639,0.58887655,-0.09059639,-0.045298196,-1.1777531,2.9443827,-0.36238557,-3.3973646,3.216172,-4.4392233,-3.714452,-1.2230513,-2.4008045,-5.752871,3.6238556,-2.7178917,0.40768376,3.3067684,0.22649097
POINT (-61.221468 -9.86618),C51L34,CORTE SELETIVO,2024,1.8656865,0.1805503,2.5277042,0.962935,2.5277042,-0.7222012,-0.3611006,-0.30091718,0.90275156,5.235959,-0.1805503,-2.9489884,-2.467521,-2.8286214,1.0833018,0.5416509,-2.9489884,3.6110063,-2.467521,0.5416509,0.7222012,1.6249528,0.30091718,-1.9860533,2.7082546,0.5416509,-2.9489884,1.7453196,1.8656865,-0.30091718,1.5647693,-2.5277042,-0.6620178,0.1805503,2.8286214,-0.60183436,3.0091717,-2.768438,1.2036687,-1.4444025,-0.24073374,-4.3933907,2.5878878,1.0231184,3.2499056,-0.7222012,-0.60183436,-0.12036687,1.5647693,-3.6711895,1.5045859,2.1064203,-0.8425681,2.4073374,3.3702724,-1.5647693,-2.9489884,-1.8656865,4.814675,0.060183436,-0.7222012,-0.60183436,2.347154,3.189722,3.5508227,2.226787,2.0462368,0.3611006,3.2499056,2.5878878,0.24073374,1.7453196,3.9119234,-1.92587,-1.6249528,-1.5647693,2.7082546,3.1295385,1.5045859,-1.9860533,-2.1064203,-3.4906392,-7.6432962,-3.3702724,2.0462368,-1.4444025,2.5878878,-1.6851362,-0.42128405,-1.6249528,-2.467521,-1.3240356,1.5647693,-1.6851362,0.78238463,1.92587,-3.6110063,1.384219,6.3192606,-0.60183436,-2.1666036,-2.226787,-1.8656865,-3.6110063,0.6620178,4.0924735,1.384219,-0.60183436,3.3702724,-0.3611006,-0.3611006,0.12036687,0.060183436,-0.6620178,1.5647693,-1.5045859,-3.6711895,1.8055031,-4.6341248,-3.5508227,-1.7453196,-3.3702724,-4.8748584,3.9119234,-4.2128406,0.1805503,1.92587,0.962935
POINT (-61.24581 -9.856226),C51L34,CORTE SELETIVO,2024,2.6852255,0.44753757,2.7411675,1.0069596,0.3356532,-0.9510173,-1.7901503,1.2307283,1.0069596,4.5872602,0.5034798,-2.0698612,-2.5173988,-3.0208786,1.9579768,-1.5663815,-2.4614565,5.2585664,-3.412474,2.7411675,0.44753757,1.7901503,1.3426127,-2.2376878,3.8600116,-1.9020346,-5.426393,3.7481272,1.3426127,2.5733411,1.1747861,-0.27971098,-3.8040693,-0.5034798,2.4614565,0.11188439,3.8040693,-3.0208786,-0.27971098,-3.3565319,-0.55942196,-3.2446475,2.853052,2.6292832,2.3495722,-2.7411675,0.44753757,0.39159536,1.5663815,-4.9788556,-0.39159536,3.4684162,-0.39159536,2.4614565,3.5243583,-0.27971098,-1.4544971,-1.3426127,4.307549,1.3985549,-0.11188439,0.1678266,1.0629017,3.4684162,1.4544971,2.6292832,2.6852255,1.9020346,5.2026243,-1.1747861,0.89507514,-1.4544971,3.2446475,-0.055942196,0.6713064,0.3356532,1.8460925,3.3565319,2.1817458,-2.1817458,-3.8040693,-3.7481272,-5.7620463,-4.307549,1.3985549,-0.72724855,2.7411675,-0.72724855,1.8460925,-3.3005896,-2.1817458,1.0629017,0.83913296,-3.3005896,-0.9510173,-1.0069596,-3.8600116,1.8460925,7.104659,0.27971098,-2.5173988,-1.6782659,-3.6362429,-3.3565319,-1.4544971,2.4614565,0.22376879,-0.1678266,4.922913,1.5104393,0.27971098,1.2866706,1.9020346,-0.22376879,0.89507514,-0.55942196,-2.4055145,3.2446475,-3.3005896,-3.692185,-0.44753757,-2.7411675,-5.2585664,5.6501617,-4.5872602,1.1747861,0.55942196,1.2866706
POINT (-61.242949 -9.856146),C51L34,CORTE SELETIVO,2024,3.1292927,0.5642987,1.0772974,2.2571948,0.6668984,0.0,-0.92339784,2.4623942,-0.10259976,3.7961912,0.5642987,1.6415962,-3.847491,-2.154595,1.1798973,-0.71819836,-3.437092,3.026693,-0.35909918,3.026693,0.05129988,0.5129988,0.15389964,-1.3850968,5.642987,2.616294,-3.898791,5.3864875,1.6415962,1.282497,0.46169892,-2.103295,-2.7188938,0.61559856,0.0,0.71819836,1.0772974,-6.104686,0.87209797,-1.8980956,-0.61559856,-3.7961912,1.3337969,1.2311971,-0.97469777,-0.10259976,2.0519953,-2.0006955,0.61559856,-2.2571948,1.6928961,3.026693,-0.5129988,1.8980956,0.5129988,1.3850968,-2.0519953,-2.205895,5.283888,1.282497,-0.6668984,1.5902963,1.3337969,4.41179,-0.15389964,1.7441959,2.205895,3.847491,1.0772974,2.2571948,-0.2564994,-2.8727934,3.6422915,-1.4363967,-2.8214934,-2.8727934,1.8467957,-1.4876965,3.1805925,-0.35909918,-4.719589,-2.3084946,-2.8727934,0.41039905,0.46169892,-0.92339784,0.10259976,-3.077993,-0.41039905,0.0,-3.1805925,-1.6928961,0.10259976,0.15389964,2.8727934,0.2564994,0.5129988,3.1805925,3.5396917,2.616294,-4.5143895,-2.0006955,0.0,-0.8207981,1.3337969,5.489087,1.0772974,0.5129988,1.2311971,1.8467957,2.7188938,-2.7701936,0.35909918,-1.7954959,4.5656896,0.97469777,-3.3857923,3.1292927,-5.129988,-6.5150847,0.6668984,-4.20659,-6.2585855,2.154595,-2.6675937,-1.0772974,3.950091,-1.5389965
POINT (-61.243053 -9.8561),C51L34,CORTE SELETIVO,2024,0.3482133,0.40624884,0.98660433,0.7544621,2.6115997,1.7410665,-0.1160711,1.3348176,0.4642844,4.526773,-1.3348176,0.0,-3.7723107,-3.9464173,1.0446398,-0.7544621,-2.9017775,3.7142751,-1.5089242,1.3928531,-0.7544621,1.1026754,0.40624884,-1.683031,4.236595,2.0892797,-4.9910574,1.5089242,1.7410665,1.9732087,1.6249954,-2.0312443,-0.17410664,-0.638391,2.9017775,0.5223199,1.6249954,-4.0624886,1.3348176,-1.683031,-1.6249954,-3.7723107,1.4508888,1.7410665,0.98660433,-1.7410665,-0.8705332,0.98660433,0.638391,-1.0446398,1.9732087,3.0178485,-0.3482133,1.9732087,3.075884,-1.915173,-0.4642844,-3.482133,4.9330215,-0.29017773,-0.98660433,-0.6964266,1.276782,2.7857063,0.29017773,2.7857063,2.1473153,3.8883817,0.638391,2.553564,-0.4642844,0.1160711,3.5401685,-2.2633865,-5.049093,-0.4642844,0.3482133,0.7544621,0.58035547,-1.276782,-3.5982041,-3.0178485,-4.120524,-1.1026754,1.8571376,-2.2633865,4.468737,-3.2499907,-1.5669599,-1.4508888,-2.9017775,-1.683031,0.40624884,-0.8124977,1.915173,1.1607109,-2.0312443,0.8705332,4.7008796,-0.17410664,-5.049093,-4.7008796,0.2321422,-3.6562395,0.6964266,6.151768,1.7410665,-0.4642844,3.3080263,2.0892797,1.683031,-1.3928531,-0.3482133,-0.9285688,2.2633865,1.1026754,-2.727671,3.1339197,-6.093733,-7.370515,0.0,-2.6696353,-6.6160526,4.236595,-4.2946305,-1.5089242,2.0312443,-0.3482133
POINT (-61.242838 -9.855994),C51L34,CORTE SELETIVO,2024,1.6220626,-0.16779958,0.6711983,0.27966595,0.7830647,1.5661294,-0.7271315,3.5797243,-0.33559915,3.523791,-0.8949311,0.22373277,-4.2509227,-2.7966597,-0.16779958,-1.0067974,-1.9576617,3.4119248,0.61526513,2.6847932,-0.7271315,0.22373277,0.6711983,-0.16779958,5.0899205,4.418722,-4.362789,3.803457,2.8525927,0.8389979,0.39153236,-2.0135949,-0.7830647,0.0,-0.8949311,1.0627307,2.349194,-6.040785,0.61526513,-1.9576617,0.0,-6.264518,1.6779958,1.1186638,-0.5033987,0.39153236,0.6711983,-2.349194,0.5033987,-1.5101962,2.9644592,3.9712567,-1.174597,1.8457954,1.6220626,-0.27966595,-1.3423966,-1.454263,5.537386,2.2932608,-0.7830647,1.1186638,-0.44746554,4.2509227,1.1186638,1.0067974,1.6220626,4.474655,0.111866385,3.188192,-0.22373277,-0.5033987,4.642455,-2.4610605,-4.3068557,-1.6220626,2.0135949,-0.16779958,2.6847932,0.055933192,-3.8593903,-1.8457954,-2.4051273,-0.111866385,0.61526513,-2.4610605,1.7898622,-4.8661876,-0.39153236,0.44746554,-2.2932608,-2.0135949,1.0067974,1.174597,2.5169938,0.27966595,-0.8949311,2.069528,3.9712567,0.16779958,-4.5865216,-2.7407265,0.111866385,-2.349194,0.7271315,5.0339875,0.8389979,0.055933192,2.1813946,1.6220626,1.9576617,-3.4119248,-0.8949311,-1.7339289,3.8593903,0.8949311,-4.194989,2.069528,-5.25772,-6.4323173,-0.95086426,-4.083123,-7.1035156,2.5169938,-3.5797243,-0.39153236,4.5865216,-1.8457954
POINT (-61.231599 -9.845053),C51L34,CORTE SELETIVO,2024,2.0720882,-0.04408698,1.3226094,0.30860886,2.380697,0.04408698,1.0580876,-0.13226095,1.4107834,4.408698,-1.5430443,-0.4849568,-2.0720882,-3.4828715,1.6753052,-1.3666965,-3.9678283,1.8957402,-1.5871314,2.4688709,-0.2645219,2.9979148,0.9699136,-1.3666965,4.629133,1.1021745,-4.761394,1.1021745,1.4989574,1.5430443,1.4107834,-4.540959,0.8376526,0.13226095,3.5710454,0.30860886,2.0720882,-3.5710454,1.6753052,-1.5871314,-0.7053917,-5.070003,0.5731308,0.6172177,1.8957402,-1.4548703,-0.2645219,2.248436,0.35269585,-1.5871314,2.028001,4.893655,-0.17634793,0.9258266,1.5430443,-2.33661,-2.160262,-2.557045,5.3345246,-0.2645219,0.35269585,1.5430443,1.5871314,3.0420017,0.8817396,3.0420017,1.2785225,2.8215668,1.0140005,2.204349,0.7494787,-0.2645219,3.3506105,-1.4107834,-4.496872,-0.2204349,1.4107834,0.35269585,0.08817396,-2.6452188,-1.9398272,-1.4107834,-4.893655,-2.33661,0.4849568,-1.3666965,5.466786,-2.6893058,-1.6312183,0.08817396,-3.0420017,-1.3226094,-0.6172177,-0.2645219,3.0420017,1.1021745,-3.5710454,1.9398272,4.5850463,-1.3226094,-3.1301756,-3.2183497,0.2645219,-2.601132,3.3946977,3.8796544,2.380697,-0.8376526,3.3065236,1.1021745,1.0140005,-1.1021745,-0.4849568,0.2645219,1.7634792,-0.6172177,-3.3065236,2.9979148,-4.9818287,-5.202264,0.08817396,-2.0720882,-5.5990467,3.5269585,-4.452785,-0.8376526,1.2344354,-0.17634793
POINT (-61.221258 -9.837756),C51L34,CORTE SELETIVO,2024,5.4133015,-1.8044338,1.0692941,3.6088676,2.3390808,1.136125,-2.5395734,4.410838,3.0073895,3.2078824,1.4034485,1.737603,-1.0692941,-2.4727426,3.0742204,3.475206,-7.2177353,0.8019706,-3.408375,-1.0692941,1.5371102,1.5371102,1.8712647,0.20049265,4.410838,6.08161,-0.6683088,3.475206,0.0,-1.8044338,0.8688015,-2.1385882,-3.1410513,0.4009853,-2.6732352,3.6756985,1.4702793,-4.2771764,1.9380956,-1.5371102,0.20049265,-4.8786545,0.8688015,2.806897,-0.8688015,1.8044338,3.1410513,-2.27225,-0.4009853,-2.0049264,-0.6014779,4.7449927,-0.4009853,2.3390808,-1.4034485,1.3366176,-0.93563235,-0.8688015,8.487522,0.73513967,-1.4034485,-0.8688015,4.2771764,4.009853,0.4009853,-0.8019706,1.737603,2.740066,1.737603,2.4727426,-1.3366176,1.0024632,4.6781616,0.53464705,-1.4034485,-3.943022,-0.4009853,-0.93563235,1.2029558,1.2029558,-2.4059117,-2.9405587,-0.93563235,-1.136125,2.6732352,-2.0049264,3.5420368,-1.0024632,0.93563235,-1.2029558,-2.205419,0.20049265,2.0717573,0.53464705,1.6039412,1.737603,0.6014779,0.8019706,3.475206,1.2697867,-4.2103453,2.205419,1.3366176,1.3366176,1.2697867,6.5494266,3.0742204,0.53464705,3.3415442,0.0,3.0742204,-2.9405587,-1.136125,-2.205419,4.6781616,-0.46781617,-2.6732352,0.8019706,-2.3390808,-3.8761911,0.6014779,-5.2796397,-2.5395734,2.6064043,-4.2103453,1.2697867,2.8737278,-1.0024632
POINT (-61.221049 -9.837337),C51L34,CORTE SELETIVO,2024,5.161954,-0.75540787,1.5737664,4.0917926,2.0773716,0.12590131,-2.014421,3.2104836,2.0773716,1.5108157,2.392125,1.3849144,-1.825569,-2.392125,1.8885196,1.9514704,-5.9803123,3.084582,-2.7698288,0.12590131,1.3849144,1.3849144,2.3291743,-1.5108157,3.9658914,3.7140887,-2.3291743,3.3363848,0.6295066,-1.3219638,1.5737664,-2.392125,-3.7770393,-0.18885197,-1.7626183,2.0773716,1.6996677,-5.161954,2.392125,-1.5108157,0.37770393,-5.3508058,0.12590131,2.3291743,-0.37770393,0.37770393,2.4550755,-2.392125,-1.0701611,-1.7626183,0.6295066,3.7140887,-1.2590132,1.2590132,-1.3849144,0.50360525,-1.1331118,-0.3147533,7.9947333,0.0,-0.3147533,-0.3147533,3.3363848,4.217694,0.37770393,1.5108157,2.7698288,2.8957303,1.7626183,2.392125,-0.81835854,-0.37770393,4.78425,-0.50360525,-1.5108157,-3.0216315,-1.0701611,-0.18885197,1.2590132,-0.062950656,-3.084582,-2.8327794,-1.5108157,-0.18885197,1.8885196,-1.9514704,2.4550755,0.062950656,0.12590131,-0.6295066,-2.5180264,-2.8327794,0.81835854,-0.44065458,2.580977,2.1403222,-0.5665559,1.825569,4.028842,1.3849144,-4.9731016,-0.062950656,1.4478651,1.0072105,0.81835854,5.7914605,3.5881875,1.2590132,3.5252366,0.18885197,2.7068782,-1.3849144,0.75540787,-1.9514704,4.2806444,-0.6924572,-2.7698288,2.014421,-4.9731016,-2.9586809,0.37770393,-4.910151,-2.1403222,4.4694967,-3.2104836,1.0701611,3.7770393,-1.6996677
