geometry,tile,label,year,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127
POINT (-58.965114 -2.66238),C60L63,CORTE SELETIVO,2024,0.14346732,-0.15371498,0.061486,0.12502153,0.016396265,-0.0040990664,0.05738693,-0.19470567,0.030743,0.18035893,0.0184458,0.026643934,-0.0799318,-0.020495333,-0.059436467,0.038941134,-0.053287867,0.15166546,-0.092229,0.0040990664,-0.0061485996,0.0737832,-0.051238332,-0.17011127,0.102476664,-0.061486,-0.106575735,0.12912059,-0.04713927,-0.026643934,0.04713927,-0.09427854,-0.08198133,-0.09427854,0.092229,0.028693466,0.102476664,-0.10042713,0.008198133,0.010247666,0.08403086,-0.23569632,-0.07788227,0.03279253,0.022544866,0.022544866,0.053287867,-0.020495333,-0.0061485996,-0.1168234,0.0184458,0.0368916,-0.12092247,0.04713927,0.2090524,-0.03279253,-0.1168234,0.022544866,0.102476664,-0.024594398,0.045089733,-0.016396265,0.014346733,0.09837759,0.0061485996,0.20085426,0.022544866,0.04713927,0.090179466,0.0020495332,0.014346733,-0.053287867,-0.051238332,-0.08403086,-0.034842063,0.09632806,0.07583273,0.040990666,0.069684125,-0.1168234,-0.18650752,0.024594398,-0.26029074,-0.1660122,0.059436467,-0.045089733,0.07788227,-0.0040990664,0.0,-0.05738693,-0.053287867,-0.053287867,-0.030743,-0.0040990664,0.026643934,0.034842063,-0.09427854,0.07173366,0.20085426,-0.090179466,-0.11067479,-0.12707105,-0.008198133,-0.069684125,0.0799318,0.19265611,-0.0368916,-0.014346733,0.022544866,0.053287867,0.020495333,0.0040990664,-0.08812993,0.0061485996,0.1414178,-0.030743,-0.11067479,0.0040990664,-0.07583273,-0.034842063,-0.0676346,-0.15576454,-0.055337396,0.043040197,-0.024594398,0.0184458,0.0676346,0.0020495332
POINT (-58.961024 -2.657389),C60L63,CORTE SELETIVO,2024,0.033915207,0.09044055,0.11870322,0.035799384,0.03768356,0.035799384,-0.04898863,0.041451916,-0.08101966,0.11681904,0.030146848,-0.016957603,-0.0772513,-0.045220274,0.015073424,0.07159877,0.016957603,0.14508171,-0.15073425,0.04898863,0.062177878,0.08478801,0.06971459,-0.10551397,0.09044055,0.05840952,-0.114934854,0.060293697,0.00942089,-0.04898863,0.03768356,0.033915207,-0.026378492,-0.06783041,0.11116651,-0.045220274,0.13189246,-0.09609308,-0.08478801,-0.16769184,0.05652534,-0.14319754,0.08101966,0.13566083,0.016957603,0.054641165,-0.011305069,-0.00942089,0.1884178,-0.19407034,-0.022610137,0.11116651,-0.04710445,-0.033915207,0.11305068,0.06971459,-0.03768356,-0.026378492,0.1639235,-0.02826267,0.04898863,-0.0772513,0.08478801,0.13566083,0.13377663,-0.086672194,0.041451916,-0.054641165,0.043336097,0.03203103,0.09986143,0.022610137,0.086672194,-0.039567742,-0.12247157,0.10174561,-0.003768356,0.13377663,0.11870322,-0.007536712,0.10174561,-0.045220274,-0.23929061,-0.14696589,0.09986143,0.04898863,0.015073424,-0.079135485,0.09232473,-0.05840952,0.039567742,-0.02826267,0.03768356,0.007536712,0.024494315,0.015073424,-0.1545026,-0.06594623,0.16203932,-0.10174561,-0.09044055,-0.03203103,-0.02826267,-0.060293697,-0.09986143,0.14508171,-0.03203103,0.039567742,0.11116651,0.003768356,-0.013189246,0.02826267,-0.05652534,-0.06406206,-0.001884178,-0.08101966,0.026378492,-0.015073424,-0.007536712,-0.08290383,-0.21102794,-0.086672194,-0.13189246,0.124355756,-0.19218616,0.12058739,0.001884178,0.043336097
POINT (-58.959019 -2.656582),C60L63,CORTE SELETIVO,2024,0.13468434,-0.04693545,0.051016796,0.17753844,-0.024488062,-0.085708216,-0.05917948,0.0081626875,0.038772766,0.11223695,0.016325375,0.05917948,-0.085708216,-0.08366755,-0.024488062,0.09183023,-0.12039963,0.15100971,-0.19794518,0.0020406719,0.11019628,0.051016796,-0.0081626875,-0.05713881,0.11019628,-0.012244031,-0.09183023,0.21427055,-0.051016796,-0.014284703,-0.012244031,-0.012244031,-0.13264367,-0.02244739,0.030610077,0.020406717,0.053057466,-0.073464185,-0.010203359,-0.038772766,0.12448098,-0.25916532,0.04693545,-0.0020406719,0.018366046,0.061220154,0.051016796,-0.014284703,0.09591158,-0.09795225,-0.071423516,0.11019628,-0.099992916,0.11223695,0.14692837,0.042854108,-0.11427762,0.014284703,0.15100971,0.036732092,0.0,-0.06326082,0.13468434,0.10611493,0.053057466,0.038772766,0.036732092,-0.04489478,0.04693545,0.030610077,-0.038772766,-0.028569406,0.016325375,-0.036732092,0.04489478,0.030610077,0.08978956,-0.02244739,0.10407426,-0.099992916,-0.15509106,-0.075504854,-0.20202652,-0.11427762,0.16121307,-0.12244031,0.06326082,0.0061220154,0.10815561,-0.1448877,-0.07754553,0.020406717,-0.026528733,-0.048976123,-0.012244031,0.0,-0.07754553,0.030610077,0.17753844,0.0,-0.08162687,-0.04693545,-0.0795862,-0.040813435,0.05917948,0.22243324,0.026528733,-0.018366046,-0.0020406719,0.06326082,0.03469142,0.0061220154,-0.030610077,0.0040813438,0.11223695,-0.0081626875,-0.10611493,-0.038772766,-0.10611493,-0.12244031,-0.0081626875,-0.16325374,-0.04693545,0.18570115,0.024488062,0.05917948,0.040813435,-0.0040813438
POINT (-58.968656 -2.653732),C60L63,CORTE SELETIVO,2024,0.20811784,-0.04945375,0.07005947,0.11127093,0.01442401,-0.07212005,-0.05975661,-0.01442401,0.0041211457,0.07212005,0.024726875,0.16072467,-0.05151432,-0.055635463,0.024726875,0.14630066,-0.11951322,0.18751213,-0.22666301,0.0453326,0.080362335,0.061817184,0.061817184,-0.17102753,0.14011894,0.016484583,-0.1586641,0.14011894,-0.04327203,-0.0453326,0.039150883,0.016484583,-0.12363437,-0.053574894,0.12981609,-0.0453326,0.04945375,-0.15248239,0.04327203,-0.10508921,0.13393724,-0.22666301,0.006181719,0.12363437,0.024726875,0.04945375,0.02884802,-0.0020605728,0.11745265,-0.0989075,-0.07005947,0.12569495,-0.0453326,0.030908592,0.08654406,0.063877754,-0.07418062,-0.008242291,0.12981609,-0.024726875,0.0226663,-0.05151432,0.10921035,0.10714979,0.032969166,-0.035029735,0.0453326,-0.018545154,0.032969166,0.02884802,0.035029735,-0.04327203,0.0020605728,-0.030908592,-0.08448348,0.08654406,-0.061817184,0.024726875,0.15454297,0.035029735,-0.020605728,0.008242291,-0.26169276,-0.10714979,0.16896696,-0.02884802,-0.061817184,0.0041211457,0.024726875,0.024726875,-0.032969166,-0.0020605728,0.008242291,-0.08242291,0.0,0.008242291,-0.06593833,0.063877754,0.11539208,-0.035029735,-0.12981609,-0.078301765,0.016484583,0.055635463,0.0,0.25963217,0.012363438,0.01442401,0.063877754,-0.0020605728,0.016484583,0.076241195,-0.03709031,-0.02884802,0.10508921,-0.047393173,-0.05769604,0.008242291,-0.07418062,-0.08654406,-0.08242291,-0.16484582,-0.008242291,0.05151432,-0.047393173,0.035029735,0.0041211457,0.04327203
POINT (-58.968494 -2.65361),C60L63,CORTE SELETIVO,2024,0.08633134,-0.09044236,0.16649617,0.11716396,0.04316567,-0.03083262,-0.016444065,-0.14594108,-0.02261059,0.17266268,0.024666095,0.0,-0.08838685,0.014388557,-0.03288813,0.016444065,-0.06988727,0.2302169,-0.15621862,0.002055508,-0.002055508,0.09044236,-0.039054655,-0.14388557,0.13360803,0.008222032,-0.129497,0.2034953,0.016444065,-0.10688642,0.026721604,-0.024666095,-0.09044236,-0.129497,0.0513877,0.057554226,0.14799659,-0.18910673,0.006166524,-0.02261059,0.09866438,-0.26104954,-0.008222032,0.047276683,0.02261059,-0.014388557,0.057554226,-0.04111016,0.06577626,-0.14594108,0.06166524,0.08016482,-0.09249787,0.04111016,0.09044236,-0.024666095,-0.13771904,-0.002055508,0.13155252,0.073998295,0.03083262,0.002055508,0.059609734,0.09660888,0.04933219,0.10894193,0.07810931,0.0,0.1007199,0.016444065,0.012333048,-0.06988727,-0.026721604,-0.08633134,-0.026721604,0.05344321,0.04111016,-0.006166524,0.13566354,-0.09660888,-0.09866438,-0.012333048,-0.17060718,-0.19527327,0.09044236,-0.026721604,0.018499574,0.03288813,0.0513877,0.006166524,-0.04316567,-0.059609734,0.016444065,0.03288813,0.006166524,-0.006166524,-0.06988727,0.04522118,0.16238514,-0.055498715,-0.1007199,-0.016444065,-0.04316567,-0.057554226,0.08838685,0.17060718,-0.09249787,0.034943637,0.04522118,0.0,0.08222032,0.008222032,-0.06783177,-0.06166524,0.10688642,0.004111016,-0.07810931,-0.071942784,-0.1027754,-0.008222032,-0.1027754,-0.14183006,-0.034943637,0.08633134,-0.026721604,0.12127498,0.10894193,0.03083262
POINT (-58.968325 -2.653522),C60L63,CORTE SELETIVO,2024,0.043254193,-0.054067742,0.101647355,0.110298194,0.030277934,-0.043254193,0.025952516,-0.1578778,0.038928777,0.16652866,0.043254193,-0.043254193,-0.036766063,-0.060555868,-0.051905032,-0.010813548,-0.054067742,0.1535524,-0.1578778,-0.036766063,0.030277934,0.12759988,0.028115224,-0.088671096,0.092996515,-0.049742322,-0.15138967,0.16436593,-0.010813548,-0.049742322,0.006488129,-0.041091483,-0.084345676,-0.051905032,0.09515922,-0.028115224,0.19896929,-0.14490154,-0.025952516,-0.023789804,0.045416903,-0.27466413,-0.021627096,-0.015138967,0.021627096,-0.008650839,-0.015138967,-0.028115224,0.060555868,-0.1578778,0.14706425,0.049742322,-0.086508386,0.028115224,0.17085408,-0.034603357,-0.108135484,0.045416903,0.1578778,-0.012976258,0.006488129,0.006488129,0.028115224,0.07569484,0.07569484,0.067044005,0.032440647,0.006488129,0.090833806,0.012976258,0.058393158,-0.017301679,0.023789804,-0.105972774,-0.064881295,0.051905032,0.116786316,0.043254193,0.110298194,-0.069206715,-0.049742322,-0.034603357,-0.25303704,-0.18815574,0.12759988,-0.006488129,0.04757961,-0.04757961,-0.0021627098,-0.069206715,0.038928777,0.012976258,0.092996515,-0.006488129,0.021627096,0.015138967,-0.082182966,-0.010813548,0.18815574,-0.062718585,-0.05623045,-0.067044005,-0.062718585,-0.086508386,0.028115224,0.19248116,-0.054067742,-0.041091483,0.07136942,0.023789804,0.062718585,0.036766063,-0.060555868,-0.05623045,0.058393158,0.058393158,-0.09732194,-0.049742322,-0.034603357,-0.105972774,-0.14922696,-0.14706425,-0.07569484,0.092996515,-0.058393158,0.103810064,0.116786316,0.064881295
POINT (-58.968696 -2.652014),C60L63,CORTE SELETIVO,2024,-0.032509618,0.06673027,0.10779505,0.12148331,0.112928145,-0.02737652,-0.059886135,-0.015399292,0.00684413,0.12148331,0.06330821,-0.078707494,-0.051330972,-0.13346054,0.08897369,0.083840586,-0.06330821,0.09410679,-0.15399294,-0.09239575,0.104372986,0.073574394,0.05475304,-0.003422065,0.065019235,-0.04790891,-0.18650253,0.13517158,0.02053239,-0.018821357,-0.015399292,-0.011977227,-0.06673027,-0.053042006,0.15570396,-0.010266195,0.10950608,-0.058175106,-0.046197876,-0.04106478,-0.02737652,-0.11977227,-0.0017110325,0.046197876,0.07528543,0.0017110325,-0.07699647,-0.0051330975,0.09239575,-0.10779505,0.078707494,0.12832744,-0.065019235,0.065019235,0.13346054,0.0051330975,-0.07699647,-0.07528543,0.11635021,-0.06330821,-0.06159717,-0.073574394,0.104372986,0.07528543,0.12490536,0.017110325,-0.044486847,-0.102661945,0.10095091,0.0,0.010266195,0.032509618,0.111217104,0.01368826,0.02053239,0.008555163,0.044486847,0.16083707,0.029087553,-0.11463917,-0.05475304,-0.111217104,-0.13003847,-0.21730113,0.059886135,-0.073574394,0.17110325,-0.01368826,0.078707494,-0.111217104,0.003422065,0.022243423,0.083840586,-0.059886135,-0.022243423,-0.0017110325,-0.13003847,-0.06673027,0.21216802,-0.06673027,-0.07528543,-0.09239575,-0.09410679,-0.16939223,-0.06159717,0.1625481,0.04106478,0.053042006,0.12490536,0.04106478,0.030798584,0.032509618,-0.0051330975,-0.059886135,0.008555163,0.025665486,-0.05475304,-0.03422065,-0.08555163,-0.10095091,-0.11977227,-0.1368826,-0.12148331,0.13174951,-0.14201571,0.12832744,0.104372986,0.058175106
POINT (-58.968807 -2.648934),C60L63,CORTE SELETIVO,2024,0.07400035,0.0270733,0.1082932,-0.014439092,-0.057756368,-0.019853752,0.003609773,0.03790262,-0.104683414,0.18229353,0.003609773,0.048731938,-0.014439092,-0.03248796,0.084829666,0.0938541,0.019853752,0.08302478,-0.06858569,0.10648831,0.025268411,0.052341707,0.06317103,-0.16785446,0.08121989,0.097463876,-0.1732691,0.0018048865,0.07941501,-0.06317103,0.018048866,0.01624398,-0.0541466,-0.0541466,0.16424468,-0.04692705,0.014439092,-0.113707855,-0.0541466,-0.15522024,0.04151239,-0.11912251,0.04151239,0.07941501,0.050536823,0.09204922,0.052341707,-0.070390575,0.13897626,-0.09204922,-0.06497592,-0.005414659,-0.12092739,-0.06858569,-0.014439092,0.22922058,-0.014439092,-0.021658637,0.07400035,-0.043317273,0.070390575,0.018048866,0.11009808,0.16965933,0.101073645,-0.14439093,0.03068307,-0.050536823,0.018048866,-0.048731938,0.009024433,-0.009024433,0.0270733,-0.003609773,-0.16785446,0.06136614,-0.034292843,0.03790262,0.11912251,0.07580524,0.11190297,0.04692705,-0.20936683,-0.12814695,0.055951484,0.175074,-0.06136614,-0.08843944,0.066780806,-0.028878184,-0.11912251,-0.09024433,0.018048866,-0.055951484,0.039707504,0.03790262,-0.15702514,0.005414659,0.07941501,-0.084829666,-0.13717137,-0.039707504,0.050536823,-0.06858569,-0.17146422,0.084829666,-0.07580524,-0.003609773,0.16243978,0.034292843,-0.08121989,-0.012634206,-0.034292843,-0.059561256,0.045122165,-0.0541466,0.025268411,0.01624398,0.010829318,0.005414659,-0.15341535,-0.034292843,-0.15883002,0.0,-0.22019616,0.14078115,-0.03609773,-0.028878184
POINT (-58.925418 -2.602091),C60L63,CORTE SELETIVO,2024,0.11506172,0.009792486,0.11506172,0.06120304,0.024481216,0.012240608,-0.05875492,-0.08323614,-0.0024481216,0.12730233,0.012240608,0.01468873,-0.12975045,-0.085684255,-0.012240608,0.004896243,-0.02937746,0.14688729,-0.13709481,0.04406619,0.100372985,0.004896243,0.053858675,-0.15667978,0.14443918,-0.07589177,-0.10771735,0.13219857,0.004896243,-0.022033095,-0.01468873,-0.01468873,-0.11750984,-0.034273703,0.11506172,-0.051410556,0.07589177,-0.02937746,-0.031825583,-0.08813238,0.056306798,-0.19584973,0.04161807,0.066099286,0.004896243,0.0024481216,0.04406619,0.026929338,0.12975045,-0.13709481,0.024481216,0.046514314,-0.085684255,-0.019584972,0.14688729,0.09302863,-0.085684255,-0.0024481216,0.14688729,-0.036721822,0.034273703,-0.07589177,0.10771735,0.18360911,0.085684255,0.06120304,-0.007344365,0.007344365,0.12240608,-0.036721822,0.04161807,-0.04161807,0.056306798,0.012240608,-0.039169945,0.073443644,0.048962433,0.10771735,0.085684255,-0.12730233,-0.16647229,-0.04161807,-0.31091145,-0.2276753,0.068547405,-0.009792486,0.11995796,-0.046514314,0.070995525,-0.01468873,-0.02937746,0.02937746,0.031825583,-0.04161807,0.012240608,0.068547405,-0.14933543,0.036721822,0.14199105,-0.031825583,-0.009792486,-0.039169945,-0.07833989,-0.051410556,-0.04161807,0.15178354,-0.09547674,-0.004896243,0.053858675,0.068547405,0.026929338,-0.019584972,-0.012240608,-0.026929338,0.07589177,0.017136851,-0.18605725,0.06365117,-0.039169945,-0.04161807,-0.11016548,-0.12730233,-0.13709481,0.04161807,-0.1346467,0.09547674,0.08813238,0.039169945
POINT (-58.924173 -2.592649),C60L63,CORTE SELETIVO,2024,0.08897704,-0.14744768,0.10931465,0.10423025,-0.08643484,-0.06355503,-0.022879811,0.05592843,-0.012711006,0.10931465,0.04067522,0.07880824,-0.08897704,-0.21100271,0.033048615,0.07118163,-0.07880824,0.07118163,-0.14490548,0.02033761,0.05592843,0.07880824,0.068639435,-0.10423025,0.10677246,0.0,-0.12202565,0.18812288,0.0025422012,-0.02033761,-0.017795408,-0.08643484,-0.16778527,0.058470633,0.05592843,-0.13219446,0.05592843,-0.11185686,-0.07372384,-0.050844025,0.06609723,-0.15253207,0.030506413,0.061012827,-0.010168805,0.015253207,0.038133018,0.010168805,0.10168805,-0.068639435,-0.04321742,0.116941266,-0.083892636,-0.012711006,0.116941266,-0.027964216,-0.025422012,-0.076266035,0.025422012,-0.022879811,-0.0050844024,-0.06609723,0.14236327,0.083892636,-0.04067522,-0.05338623,0.035590816,-0.04067522,0.08643484,0.04067522,0.045759622,-0.0025422012,-0.010168805,-0.015253207,-0.06609723,0.058470633,0.11185686,0.06609723,0.08897704,-0.0025422012,-0.083892636,-0.2008339,-0.32285956,-0.17795408,0.1906651,-0.15507428,-0.04067522,-0.076266035,-0.0076266034,0.010168805,0.035590816,0.027964216,0.06609723,-0.05338623,0.012711006,0.027964216,-0.15761648,0.099145845,0.13727887,-0.0050844024,-0.033048615,-0.050844025,-0.068639435,0.06609723,-0.048301823,0.14236327,-0.038133018,-0.0050844024,0.058470633,0.08135044,-0.02033761,-0.027964216,-0.0025422012,-0.027964216,0.08135044,0.07118163,-0.04067522,0.06609723,-0.06355503,-0.17795408,-0.08135044,-0.13219446,-0.13219446,-0.038133018,-0.076266035,0.050844025,-0.06355503,-0.017795408
POINT (-58.924063 -2.592429),C60L63,CORTE SELETIVO,2024,0.08822993,-0.064334325,0.049629338,0.18381236,0.04595309,0.016543113,0.038600598,-0.14153552,-0.0055143707,0.18748862,0.022057483,0.0036762473,-0.08455369,-0.058819957,-0.02389561,0.016543113,-0.04043872,0.12866865,-0.16543113,-0.009190618,0.022057483,0.1084493,-0.044114966,-0.09190618,0.06617245,-0.014704989,-0.1396974,0.18565048,-0.064334325,-0.038600598,0.033086225,-0.038600598,-0.07536307,-0.042276844,0.073524944,-0.018381236,0.08455369,-0.06617245,0.0055143707,0.0036762473,0.08087744,-0.23344171,-0.0036762473,0.0073524946,0.031248102,0.04043872,0.02021936,-0.016543113,0.022057483,-0.12866865,0.027571857,0.05330559,-0.10477305,0.1010968,0.19851735,0.044114966,-0.08822993,-0.016543113,0.08822993,0.02389561,0.068010576,-0.058819957,0.07536307,0.12315429,0.016543113,0.21506049,0.04043872,-0.02389561,0.12315429,-0.0073524946,-0.08271556,-0.025733732,0.0,-0.04595309,-0.027571857,0.14153552,0.07168682,0.05330559,0.10293493,-0.12499241,-0.15256426,-0.064334325,-0.20035549,-0.20403174,0.15072614,-0.09374431,0.09190618,-0.014704989,0.07903932,-0.016543113,-0.027571857,-0.068010576,0.027571857,0.02021936,0.036762472,0.025733732,-0.062496204,0.029409979,0.19116488,-0.068010576,-0.064334325,-0.073524944,-0.0073524946,-0.10477305,0.036762472,0.15256426,-0.0110287415,-0.04779122,0.044114966,0.027571857,0.08087744,0.009190618,-0.09374431,0.077201195,0.14337364,0.0036762473,-0.08822993,-0.014704989,-0.10293493,-0.112125546,-0.04779122,-0.193003,-0.077201195,0.112125546,-0.022057483,0.051467463,0.064334325,0.016543113
POINT (-58.958646 -2.583978),C60L63,CORTE SELETIVO,2024,0.12382708,-0.165981,0.12909633,0.12646171,-0.07376933,-0.06059623,-0.013173093,-0.002634619,-0.026346186,0.08167318,0.018442333,0.03161543,-0.06059623,-0.165981,0.06059623,0.055326995,-0.052692372,0.15280789,-0.16334637,0.023711568,0.07903856,0.09484627,0.042153902,-0.12382708,0.15280789,-0.105384745,-0.13436556,0.17915408,0.023711568,-0.002634619,-0.028980806,-0.06850009,-0.1554425,-0.010538476,0.07113471,-0.10275014,0.050057758,-0.08957704,-0.09748089,-0.036884665,0.07376933,-0.17651945,0.04478852,0.06850009,0.057961613,0.010538476,-0.028980806,0.076403946,0.10801937,-0.09484627,-0.028980806,0.14226942,-0.092211656,0.018442333,0.14490405,-0.08167318,-0.09484627,-0.026346186,0.10275014,-0.007903857,-0.04478852,-0.07113471,0.10275014,0.057961613,0.015807714,0.021076951,0.06850009,0.002634619,0.115923226,-0.002634619,0.092211656,0.013173093,-0.034250043,-0.018442333,-0.036884665,0.018442333,0.12646171,0.07903856,0.092211656,-0.057961613,-0.09484627,-0.07376933,-0.3345966,-0.21340412,0.1554425,-0.084307805,0.010538476,-0.055326995,-0.026346186,-0.013173093,0.007903857,0.005269238,0.06323086,-0.1132886,-0.023711568,0.06850009,-0.13436556,0.08694242,0.12909633,0.0,0.036884665,-0.052692372,-0.057961613,-0.036884665,-0.023711568,0.14226942,-0.023711568,0.03161543,0.10275014,0.036884665,-0.034250043,0.005269238,-0.005269238,-0.015807714,0.11065399,0.03161543,-0.028980806,0.08694242,-0.013173093,-0.10801937,-0.08694242,-0.12646171,-0.10801937,0.002634619,-0.034250043,0.04478852,-0.007903857,0.06850009
POINT (-58.95906 -2.581684),C60L63,CORTE SELETIVO,2024,0.10350443,-0.018113272,0.13973096,0.124205306,0.054339822,0.043989375,0.031051327,-0.11385486,-0.036226545,0.12938052,-0.0491646,-0.036226545,-0.0983292,-0.0983292,-0.010350442,0.031051327,0.005175221,0.14231858,-0.093153976,0.031051327,0.028463716,0.1216177,0.043989375,-0.08280353,0.12679291,0.028463716,-0.11385486,0.09574159,-0.028463716,-0.05692743,0.041401766,-0.08539114,-0.062102653,-0.033638936,0.13455574,0.0,0.09574159,-0.16301945,-0.0491646,-0.093153976,0.059515044,-0.19924602,0.075040706,-0.005175221,-0.023288494,-0.023288494,-0.046576988,0.038814157,0.09056637,-0.15266901,0.093153976,0.059515044,-0.12938052,0.05692743,0.21218407,-0.025876107,-0.0491646,-0.041401766,0.10091681,-0.020700883,-0.005175221,-0.036226545,0.1216177,0.15266901,0.0983292,-0.0077628316,0.005175221,-0.033638936,0.062102653,0.0,0.075040706,0.031051327,-0.0025876104,-0.075040706,-0.06469026,0.124205306,0.11644247,0.051752213,0.033638936,-0.12938052,0.0025876104,-0.062102653,-0.3286265,-0.15525663,0.054339822,0.018113272,0.0983292,-0.07245309,0.036226545,-0.005175221,-0.025876107,-0.059515044,0.075040706,0.020700883,0.10350443,0.1216177,-0.15525663,0.028463716,0.16043185,-0.07245309,-0.0491646,-0.093153976,-0.015525663,-0.062102653,0.038814157,0.15008141,-0.028463716,-0.023288494,0.05692743,0.051752213,0.0025876104,0.010350442,-0.093153976,-0.06986548,0.036226545,-0.075040706,-0.09056637,-0.018113272,-0.08539114,-0.051752213,-0.08539114,-0.17078228,-0.075040706,0.06727787,-0.15784423,0.08280353,0.08021592,0.033638936
POINT (-58.93806 -2.501515),C60L63,CORTE SELETIVO,2024,0.09120995,-0.09120995,0.09120995,0.08627969,0.066558614,0.027116472,0.07888428,-0.14297776,-0.0024651338,0.15530343,0.029581606,0.049302675,-0.11093102,-0.07641915,-0.03451187,0.027116472,-0.066558614,0.14790803,-0.08381455,-0.036977008,0.056698076,0.10600076,0.024651337,-0.07888428,0.11586129,-0.046837542,-0.09120995,0.19228044,-0.06409348,-0.07148888,0.046837542,-0.13065208,-0.061628345,0.0049302676,0.03204674,0.04437241,0.10107048,-0.13804749,0.017255936,-0.05176781,0.07888428,-0.24404825,-0.0049302676,-0.0024651338,0.009860535,-0.012325669,0.03944214,-0.041907273,0.05176781,-0.13558236,0.09860535,0.0049302676,-0.12325669,0.049302675,0.14297776,-0.073954016,-0.10600076,0.014790803,0.093675084,-0.03451187,0.05176781,0.022186205,-0.0024651338,0.15037316,0.06902374,0.05176781,0.029581606,0.03451187,0.10353562,0.024651337,0.0073954016,-0.07888428,-0.09614022,-0.10107048,-0.012325669,0.046837542,0.07641915,0.017255936,0.07888428,-0.10846589,-0.12325669,-0.0024651338,-0.313072,-0.10353562,0.12325669,-0.017255936,0.0049302676,-0.01972107,0.017255936,-0.06902374,-0.024651337,-0.041907273,0.0024651338,-0.07641915,0.093675084,0.12325669,-0.066558614,0.049302675,0.13311723,-0.041907273,-0.08627969,-0.017255936,-0.017255936,-0.03204674,0.10846589,0.22186203,-0.13065208,0.01972107,0.01972107,0.03451187,0.03944214,-0.08134941,-0.13065208,-0.027116472,0.11586129,0.017255936,-0.14297776,-0.0049302676,-0.054232944,-0.09860535,-0.15776856,-0.16516396,-0.059163213,0.024651337,-0.024651337,0.120791554,0.054232944,0.009860535
